market_id,resolution,resolution_binary,volume,category,closed_time,price_t0,price_t1d,price_t7d,price_t30d
249761,Yes,1,107.2601,,2023-04-07 14:32:55+00,0.92,0.92,0.5,
249762,Yes,1,13089.810395,,2023-04-07 15:02:37+00,0.78,0.78,0.5,
249766,Yes,1,0.0,,2023-04-09 07:34:03+00,0.25,0.45,,
249767,Yes,1,40785.624305,,2023-06-09 04:17:03+00,0.995,0.815,0.465,0.435
249768,Yes,1,300.266506,,2023-04-07 14:47:41+00,0.6,0.6,,
249804,No,0,4912.7263140000005,,2023-04-01 18:50:20+00,0.2,,,
249805,Yes,1,0.0,,2023-04-02 19:49:31+00,0.5,0.5,,
249806,Yes,1,7499.999898,,2023-04-02 18:49:30+00,0.5,0.5,,
249807,Yes,1,0.0,,2023-04-02 19:49:41+00,0.5,0.5,,
249808,No,0,14067.533324,,2023-04-02 19:49:49+00,0.72,,,
249810,No,0,5630.487083,,2023-04-03 19:03:51+00,0.26,,,
249877,Yes,1,0.0,,2023-04-04 05:49:59+00,0.35,,,
249878,Yes,1,0.0,,2023-04-04 20:19:36+00,0.49,,,
249879,Yes,1,505.532059,,2023-04-11 03:47:13+00,1.0,1.0,0.4,
249880,Yes,1,900.0,,2023-04-11 03:47:05+00,1.0,1.0,0.6,
249881,No,0,336.824632,,2023-05-01 06:04:05+00,0.01,0.01,0.01,
249882,No,0,598.8446690000001,,2023-06-01 08:33:41+00,0.01,0.01,0.025,0.135
249883,Yes,1,12805.488886,,2023-04-06 01:19:23+00,0.71,0.71,,
249884,No,0,7641.262116999999,,2023-04-07 00:04:14+00,0.01,0.01,,
249885,Yes,1,0.0,,2023-04-04 05:50:15+00,0.5,,,
249886,No,0,95360.129498,,2023-04-08 06:03:49+00,0.01,0.02,,
249887,No,0,975.99378,,2023-06-02 06:03:43+00,0.015,0.095,0.05,0.155
249888,Yes,1,4598.74941,,2023-04-06 01:19:43+00,0.57,0.57,,
249889,Yes,1,1.0204,,2023-05-29 22:17:57+00,0.51,0.51,0.51,0.51
249890,No,0,0.0,,2023-05-22 17:19:37+00,0.5,0.5,0.5,0.5
249891,No,0,0.0,,2023-05-29 22:18:31+00,0.5,0.5,0.5,0.5
249892,No,0,0.0,,2023-05-23 02:48:52+00,0.5,0.5,0.5,0.5
249893,No,0,0.0,,2023-05-24 20:48:40+00,0.5,0.5,0.5,0.5
249894,No,0,0.0,,2023-05-28 10:33:06+00,0.5,0.5,0.5,0.5
249899,No,0,0.0,,2023-05-23 02:34:38+00,0.5,0.5,0.5,0.5
249900,No,0,0.0,,2023-05-23 09:02:47+00,0.5,0.5,0.5,0.5
249901,No,0,0.0,,2023-05-22 17:19:17+00,0.51,0.51,0.51,0.51
249902,No,0,0.0,,2023-05-23 02:49:24+00,0.5,0.5,0.5,0.5
249903,Yes,1,69.381756,,2023-04-10 02:02:50+00,0.99,0.55,,
249904,No,0,49.998933,,2023-04-10 02:02:42+00,0.02,0.01,,
249905,No,0,2.287845,,2023-04-10 02:02:58+00,0.02,0.5,,
249906,No,0,2.287845,,2023-04-10 02:03:06+00,0.03,0.5,,
249907,No,0,2.297945,,2023-04-10 02:03:16+00,0.05,0.5,,
249908,No,0,5025.147484,,2023-06-01 08:34:05+00,0.01,0.01,0.01,0.04
249909,No,0,2304.5030930000003,,2023-04-07 00:35:02+00,,,,
249920,No,0,4312.527078,,2023-04-07 20:49:19+00,,,,
249921,No,0,1837.847699,,2023-05-01 06:06:39+00,0.01,0.01,0.02,
249923,No,0,45443.351259999996,,2023-11-14 09:02:37+00,0.02,0.02,0.02,0.0475
249936,Yes,1,1873.4706449999999,,2023-04-14 18:16:36+00,0.88,0.88,,
249984,Yes,1,11906.728898000001,,2023-04-08 20:49:35+00,0.73,,,
249986,No,0,4171.920731,,2023-05-01 06:06:11+00,0.01,0.01,0.01,
249987,Yes,1,81789.57912699999,,2023-07-09 07:47:41+00,0.995,0.995,0.995,0.99
249988,Yes,1,374.019945,,2023-04-14 18:03:18+00,0.5,0.94,,
249989,Yes,1,1430.829632,,2023-04-14 18:03:28+00,0.99,0.77,,
249990,Yes,1,51.8484,,2023-04-14 18:03:36+00,0.5,0.77,,
249991,Yes,1,715.0,,2023-04-11 04:04:23+00,0.6,,,
249992,Yes,1,41378.082168,,2023-05-31 18:03:48+00,0.9,0.875,0.905,0.75
249993,No,0,1066.7336389999998,,2023-05-01 06:20:48+00,0.01,0.01,0.14,
250052,No,0,5864.083997,,2023-04-09 19:50:33+00,0.47,,,
250070,Yes,1,2186.331062,,2023-04-10 18:19:06+00,0.58,,,
250071,No,0,34166.0,,2023-04-15 07:18:11+00,0.01,0.01,,
250072,No,0,5316.728904,,2023-05-09 01:34:10+00,0.035,0.02,0.37,
250073,No,0,2186.9832699999997,,2023-05-09 01:49:06+00,0.025,0.025,0.085,
250075,No,0,25031.484266,,2023-06-18 08:47:21+00,0.075,0.085,0.045,0.235
250076,No,0,50.0,,2023-04-15 07:33:14+00,0.01,0.01,,
250096,Yes,1,4756.172256,,2023-04-11 18:49:32+00,0.6,,,
250097,Yes,1,1e-05,,2023-04-25 08:20:08+00,0.5,0.5,0.5,
250098,Yes,1,41.2525,,2023-04-18 20:02:13+00,0.88,0.76,0.5,
250099,Yes,1,0.0,,2023-04-26 20:35:18+00,0.5,0.5,0.5,
250100,Yes,1,0.0,,2023-04-26 20:37:02+00,0.5,0.5,0.5,
250105,Yes,1,4677.93088,,2023-04-12 21:04:42+00,0.43,,,
250106,No,0,27.28,,2023-04-12 21:04:56+00,0.5,,,
250107,Yes,1,7372.214065,,2023-04-21 18:17:33+00,0.57,0.2,0.32,
250109,Yes,1,46.548215,,2023-04-13 18:49:18+00,0.55,,,
250110,No,0,0.0,,2023-04-13 18:49:30+00,0.5,,,
250113,Yes,1,1120.070109,,2023-05-10 14:49:37+00,0.675,0.955,0.905,
250114,Yes,1,229.28641700000003,,2023-05-10 14:49:15+00,0.89,0.89,0.735,
250115,Yes,1,4734.869337,,2023-05-10 14:35:55+00,0.74,0.59,0.485,
250116,No,0,350.0,,2023-05-10 14:34:35+00,0.38,0.305,0.245,
250119,No,0,125.96935,,2023-05-10 14:35:29+00,0.385,0.05,0.08,
250120,No,0,111134.90326400001,,2023-07-01 08:16:18+00,0.01,0.01,0.005,0.015
250121,Yes,1,9950.172822,,2023-04-13 14:49:32+00,0.5,,,
250122,Yes,1,12672.999086,,2023-04-14 18:04:34+00,0.59,,,
250173,No,0,11612.903537,,2023-07-02 08:47:10+00,0.005,0.015,0.02,0.105
250174,No,0,6396.331708,,2023-05-01 06:19:24+00,0.015,0.015,0.015,
250178,No,0,20.267461,,2023-04-20 01:49:25+00,0.05,0.4,,
250179,No,0,0.0,,2023-04-20 02:04:15+00,0.05,0.45,,
250191,No,0,3881.065108,,2023-04-15 18:04:29+00,0.5,,,
250192,No,0,0.0,,2023-04-15 18:04:39+00,0.5,,,
250196,No,0,0.0,,2023-04-16 05:49:35+00,0.5,,,
250234,No,0,1293.578958,,2023-04-16 20:05:13+00,0.55,,,
250237,No,0,2958.474957,,2023-04-17 18:49:15+00,0.72,,,
250257,Yes,1,2068.6706710000003,,2023-04-18 20:04:13+00,0.72,,,
250258,No,0,250.0,,2023-04-22 23:32:44+00,0.5,0.25,,
250261,No,0,56349.857343,,2023-05-20 06:19:11+00,0.01,0.01,0.02,0.16
250262,No,0,1220.0,,2023-04-21 23:03:21+00,0.01,0.095,,
250263,No,0,990.243332,,2023-04-24 21:32:03+00,0.01,0.01,,
250315,No,0,99.1715,,2023-04-19 18:34:31+00,0.5,,,
250326,No,0,33042.383195999995,,2023-04-26 18:02:24+00,0.045,0.095,,
250327,No,0,3653.4966649999997,,2023-04-20 21:33:59+00,0.08,,,
250328,Yes,1,108835.701483,,2023-06-03 20:03:23+00,0.995,0.995,0.9,0.7
250333,No,0,0.0,,2023-04-23 03:18:14+00,0.5,0.5,,
250334,No,0,657.714284,,2023-04-21 18:20:03+00,0.5,,,
250339,Yes,1,14876.666065,,2023-04-21 18:04:01+00,0.92,,,
250348,No,0,5963.971372,,2023-04-22 20:33:26+00,0.115,,,
250351,Yes,1,2001.041981,,2023-04-30 18:31:20+00,0.94,0.975,0.58,
250352,No,0,31197.664242,,2023-10-01 08:20:18+00,0.005,0.005,0.01,0.41
250353,Yes,1,24354.617281,,2023-11-19 00:36:13+00,0.9995,0.685,0.59,0.44
250437,No,0,0.0,,2023-04-23 18:34:12+00,0.5,,,
250456,No,0,0.0,,2023-04-24 21:19:18+00,0.5,,,
250457,Yes,1,3901.993516,,2023-04-25 12:04:02+00,0.865,,,
250470,No,0,6840.335326,,2023-06-01 06:48:11+00,0.005,0.005,0.015,0.035
250471,Yes,1,751905.782876,,2023-08-01 18:16:44+00,0.9995,0.9995,0.9985,0.992
250473,No,0,0.0,,2023-04-27 14:48:24+00,0.5,0.5,,
250474,No,0,3817.688096,,2023-04-27 14:33:35+00,0.09,0.36,,
250475,No,0,0.0,,2023-04-27 14:33:51+00,0.5,0.5,,
250476,Yes,1,15.0,,2023-05-23 06:03:33+00,0.505,0.96,0.5,
250477,No,0,1015.0,,2023-05-23 08:48:35+00,0.005,0.005,0.5,
250478,No,0,1516.922574,,2023-05-26 02:33:57+00,0.25,0.25,0.52,0.5
250479,No,0,505.0,,2023-05-15 01:03:52+00,0.5,0.5,0.5,
250480,No,0,1376.923602,,2023-05-15 00:04:55+00,0.005,0.47,0.155,
250481,No,0,527.999994,,2023-05-13 06:50:51+00,0.115,0.115,0.195,
250482,No,0,641848.952562,,2024-08-07 07:59:13+00,0.002,0.003,0.0065,0.0225
250502,No,0,4875.276145999999,,2023-07-01 06:16:06+00,0.005,0.005,0.025,0.165
250505,Yes,1,5000.0,,2023-04-26 20:34:34+00,0.5,,,
250506,No,0,24955.890075,,2023-05-01 12:02:51+00,0.8,0.745,,
250507,No,0,13321.653111,,2023-07-02 08:16:44+00,0.025,0.01,0.14,0.21
250525,No,0,0.0,,2023-04-27 20:49:14+00,0.2,,,
250526,No,0,7563.155425,,2023-05-03 18:17:31+00,0.09,0.09,,
250558,No,0,0.0,,2023-04-28 18:19:31+00,0.5,,,
250578,Yes,1,0.0,,2023-04-29 18:18:57+00,,,,
250579,No,0,102.0,,2023-05-13 04:21:48+00,0.205,0.255,0.055,
250580,No,0,1803.8478529999998,,2023-06-13 05:02:18+00,0.04,0.04,0.265,0.22
250581,Yes,1,2970.4918159999997,,2023-07-27 14:33:09+00,0.97,0.975,0.925,0.855
250582,Yes,1,596.980951,,2023-07-27 14:47:29+00,0.92,0.885,0.805,0.645
250583,Yes,1,591.995488,,2023-07-27 14:32:53+00,0.46,0.39,0.455,0.66
250644,No,0,50.8383,,2023-05-01 19:04:11+00,0.5,,,
250646,Yes,1,2471.123541,,2023-05-12 15:46:06+00,0.72,0.785,0.55,
250647,No,0,27.222221,,2023-05-03 06:03:29+00,0.24,0.24,,
250648,Yes,1,1016.913501,,2023-05-11 14:18:16+00,0.6,0.555,,
250649,No,0,515.0,,2023-05-11 03:34:18+00,0.53,0.15,,
250650,No,0,567.74193,,2023-05-11 03:34:26+00,0.655,0.5,,
250651,No,0,0.0,,2023-05-11 03:34:36+00,0.03,0.07,,
250652,Yes,1,1010.0,,2023-05-11 02:33:25+00,0.5,0.5,,
250654,Yes,1,2637.970225,,2023-05-11 02:33:35+00,0.5,0.07,,
250655,No,0,2099.0,,2023-05-11 14:18:34+00,0.075,0.185,,
250657,Yes,1,15174.001726,,2023-05-05 23:32:40+00,0.07,0.055,,
250658,No,0,774.285711,,2023-05-11 03:34:04+00,0.015,0.125,,
250659,No,0,2644.0,,2023-05-11 03:34:48+00,0.5,0.035,,
250660,No,0,659.0,,2023-05-11 05:03:16+00,0.5,0.5,,
250661,Yes,1,814.9997129999999,,2023-05-11 14:18:26+00,0.84,0.525,,
250662,No,0,1114.3,,2023-05-11 03:18:38+00,0.5,0.075,,
250663,No,0,385.0,,2023-05-11 03:18:48+00,0.025,0.05,,
250695,Yes,1,100.0,,2023-05-03 18:04:10+00,,,,
250699,No,0,4482.123813,,2023-06-14 20:03:53+00,0.005,0.005,0.005,0.02
250703,Yes,1,243878.27321299998,,2023-06-14 20:03:31+00,0.94,0.795,0.815,0.825
250704,No,0,141462.927508,,2023-06-14 20:16:50+00,0.06,0.21,0.19,0.175
250705,No,0,6377.5,,2023-06-14 20:02:05+00,0.005,0.005,0.01,0.01
250706,Yes,1,7085.363121,,2023-05-10 18:16:47+00,0.915,0.79,,
250725,Yes,1,6149.044465999999,,2023-06-27 05:16:02+00,0.485,0.955,0.97,0.925
250727,No,0,1129.342123,,2023-05-23 05:19:20+00,0.02,0.02,0.27,
250735,Yes,1,40.101009000000005,,2023-07-01 06:16:56+00,0.995,0.995,0.975,0.985
250758,Yes,1,0.0,,2023-05-05 21:48:55+00,0.5,,,
250764,No,0,0.0,,2023-05-07 07:18:24+00,0.45,0.5,,
250785,No,0,46.66444,,2023-05-06 18:03:57+00,0.5,,,
250786,No,0,942.989294,,2024-01-01 09:15:21+00,0.425,0.425,0.5,0.045
250801,Yes,1,0.0,,2023-05-07 20:48:40+00,0.5,,,
250820,No,0,0.0,,2023-05-08 20:49:05+00,,,,
250821,No,0,11351.303607,,2023-05-18 00:16:22+00,0.005,0.5,0.345,
250822,No,0,352646.481495,,2023-07-31 23:33:27+00,0.0005,0.0005,0.0015,0.007
250841,No,0,0.0,,2023-05-09 19:18:42+00,0.5,,,
250842,Yes,1,15061.220315,,2023-05-17 22:01:26+00,0.5,0.41,0.245,
250843,No,0,4597.332525,,2023-05-18 00:16:46+00,0.005,0.5,0.265,
250844,No,0,0.0,,2023-05-18 00:16:36+00,0.5,0.5,0.1,
250845,No,0,0.0,,2023-05-18 00:16:58+00,0.5,0.5,0.115,
250846,No,0,0.0,,2023-05-18 00:17:10+00,0.5,0.5,0.025,
250847,No,0,1625.0,,2023-05-15 17:02:03+00,0.25,0.485,,
250848,No,0,0.0,,2023-05-13 19:02:46+00,0.485,0.03,,
250849,No,0,0.0,,2023-05-13 18:17:50+00,0.485,0.025,,
250850,No,0,12011.236665,,2023-06-01 08:32:05+00,0.005,0.005,0.035,
250852,Yes,1,2441.8351430000002,,2023-05-23 00:49:31+00,0.55,0.995,0.79,
250853,No,0,4630.127785,,2023-05-23 00:48:27+00,0.02,0.02,0.24,
250856,No,0,0.0,,2023-05-11 21:03:06+00,0.5,0.5,,
250858,Yes,1,0.0,,2023-05-11 21:03:20+00,0.5,0.5,,
250859,No,0,502.0,,2023-05-11 05:03:24+00,0.095,0.5,,
250860,Yes,1,8819.530568999999,,2023-07-01 06:16:38+00,0.995,0.995,0.94,0.985
250861,Yes,1,114171.26358500001,,2023-05-15 15:17:38+00,0.935,0.445,,
250871,Yes,1,0.0,,2023-05-11 03:03:49+00,0.5,,,
250872,Yes,1,309.875153,,2023-06-13 17:47:00+00,0.935,0.94,0.92,0.865
250873,Yes,1,1264.299897,,2023-06-13 17:32:48+00,0.75,0.74,0.72,0.59
250875,No,0,842.3705,,2023-06-13 17:32:36+00,0.35,0.13,0.1,0.13
250879,No,0,830.101531,,2023-06-13 18:01:54+00,0.26,0.325,0.25,0.5
250936,No,0,0.0,,2023-05-12 18:18:55+00,0.5,,,
250965,Yes,1,0.0,,2023-05-13 18:49:02+00,0.65,,,
250966,Yes,1,3144.057632,,2023-05-31 05:03:50+00,0.815,0.815,0.805,
250967,No,0,873.899904,,2023-05-31 05:03:08+00,0.505,0.505,0.505,
251001,Yes,1,0.0,,2023-05-15 18:49:19+00,,,,
251021,No,0,0.0,,2023-05-16 20:33:48+00,0.28,,,
251022,No,0,256.25,,2023-05-28 04:15:47+00,0.02,0.04,0.5,
251023,No,0,1500.0,,2023-06-14 05:16:26+00,0.505,0.505,0.525,
251024,Yes,1,166.666665,,2023-06-14 05:17:36+00,0.505,0.505,0.525,
251025,Yes,1,27861.265422999997,,2023-05-24 20:46:06+00,0.98,0.955,0.68,
251026,No,0,580.5,,2023-05-22 14:31:51+00,0.1,0.175,,
251027,Yes,1,618.3393110000001,,2023-05-23 13:46:42+00,0.805,0.825,0.5,
251028,Yes,1,134.444443,,2023-07-01 06:17:08+00,0.995,0.995,0.5,0.905
251038,No,0,117.36842,,2023-05-17 18:33:44+00,0.5,,,
251039,No,0,100.0,,2023-05-30 04:45:14+00,0.505,0.505,0.505,
251040,No,0,3180.589041,,2023-06-01 06:32:33+00,0.2,0.05,0.065,
251042,No,0,155323.69146799998,,2023-06-01 17:02:20+00,0.005,0.01,0.605,
251043,No,0,5462.608571000001,,2023-05-25 14:31:40+00,0.005,0.005,,
251044,Yes,1,4000.0,,2023-05-25 17:16:34+00,0.995,0.995,,
251045,No,0,234311.775149,,2023-06-02 06:03:19+00,0.07,0.06,0.345,
251046,No,0,9897.020921,,2023-06-01 17:01:14+00,0.025,0.025,0.34,
251082,Yes,1,0.0,,2023-05-19 18:48:46+00,0.5,,,
251128,Yes,1,0.0,,2023-05-21 18:48:22+00,0.5,,,
251129,No,0,179950.740892,,2024-01-01 07:17:37+00,0.0005,0.0145,0.0155,0.033
251130,Yes,1,312.437775,,2023-05-30 11:31:08+00,0.79,0.775,0.685,
251131,No,0,4114.803723,,2023-05-31 04:46:11+00,0.225,0.255,0.66,
251132,Yes,1,28790.017859,,2023-06-06 03:16:31+00,0.995,0.995,0.68,
251133,Yes,1,0.92222,,2023-05-25 19:02:23+00,0.5,0.5,,
251134,No,0,65992.964971,,2023-05-28 04:01:58+00,0.0045,0.0045,,
251135,No,0,0.0,,2023-05-24 18:32:20+00,0.5,0.5,,
251136,No,0,0.0,,2023-05-26 20:02:04+00,0.5,0.5,,
251137,Yes,1,163.999996,,2023-05-26 20:02:14+00,0.5,0.5,,
251138,No,0,0.0,,2023-05-23 19:32:50+00,0.5,,,
251213,Yes,1,91223.679851,,2023-10-19 00:06:09+00,0.998,0.965,0.925,0.815
251214,No,0,1203.0513,,2023-06-01 08:31:31+00,0.005,0.005,0.05,
251215,Yes,1,3011.665258,,2023-06-13 05:18:39+00,0.76,0.96,0.705,
251216,No,0,416.996594,,2023-06-13 05:17:19+00,0.5,0.045,0.255,
251217,No,0,100.0,,2023-06-13 05:16:49+00,0.07,0.07,0.12,
251218,No,0,31791.031512999998,,2023-05-29 04:32:11+00,0.06,0.265,,
251221,No,0,4844.815571,,2023-05-29 04:47:29+00,0.035,0.1,,
251222,No,0,3067.246158,,2023-05-29 04:47:41+00,0.035,0.56,,
251223,No,0,1936.747465,,2023-05-29 04:32:33+00,0.02,0.055,,
251224,Yes,1,19904.756208,,2023-05-29 04:32:25+00,0.87,0.6,,
251225,No,0,16226.448185,,2023-05-29 04:47:53+00,0.035,0.085,,
251226,No,0,6605.909002,,2023-05-29 04:48:01+00,0.05,0.09,,
251227,No,0,69156.168794,,2023-05-29 00:32:20+00,0.005,0.155,,
251228,Yes,1,500.0,,2023-05-25 00:48:14+00,0.995,,,
251229,No,0,756.1997660000001,,2023-05-25 04:33:04+00,0.515,,,
251230,Yes,1,0.0,,2023-05-25 00:48:28+00,0.995,,,
251231,Yes,1,509.493916,,2023-05-25 00:48:38+00,0.995,,,
251232,No,0,202.64,,2023-05-25 01:33:08+00,0.5,,,
251233,No,0,266.666665,,2023-05-25 02:03:06+00,0.5,,,
251234,No,0,0.0,,2023-05-25 04:33:12+00,0.5,,,
251235,No,0,0.0,,2023-05-25 01:33:18+00,0.5,,,
251236,No,0,230.199997,,2023-05-25 03:03:07+00,0.15,,,
251237,No,0,700.0,,2023-05-25 04:33:22+00,0.5,,,
251239,No,0,23.683332,,2023-05-25 18:02:58+00,0.5,,,
251240,No,0,100.0,,2023-06-13 05:18:01+00,0.005,0.005,0.005,
251242,No,0,12445.42857,,2023-05-31 18:01:50+00,0.005,0.015,,
251244,Yes,1,14.999841,,2023-05-28 17:17:42+00,0.75,0.5,,
251245,Yes,1,14.666664,,2023-05-28 17:02:43+00,0.5,0.5,,
251246,Yes,1,0.0,,2023-05-28 17:02:51+00,0.5,0.5,,
251247,Yes,1,32545.658292,,2023-06-30 05:47:01+00,0.995,0.985,0.71,0.5
251248,No,0,104733.099121,,2023-08-25 00:02:18+00,0.001,0.0015,0.105,0.295
251251,No,0,0.0,,2023-05-27 18:18:03+00,0.5,,,
251253,No,0,1821.12501,,2023-11-26 19:22:01+00,0.08,0.08,0.0825,0.085
251254,Yes,1,573122.716115,,2023-11-20 11:49:15+00,0.999,0.58,0.525,0.765
251256,Yes,1,10000.0,,2023-05-30 18:02:13+00,0.5,,,
251257,Yes,1,59206.814621,,2023-06-03 20:01:37+00,0.99,0.985,,
251258,Yes,1,2700.763938,,2023-06-01 03:31:55+00,0.925,0.65,,
251259,Yes,1,8572.168267,,2023-06-11 10:00:13+00,0.975,0.98,0.78,
251260,No,0,97295.917033,,2023-07-13 12:17:29+00,0.005,0.005,0.03,0.545
251262,No,0,0.0,,2023-05-31 18:02:16+00,0.5,,,
251263,No,0,451.890031,,2023-06-09 21:15:27+00,0.755,0.755,0.5,
251264,No,0,160623.79077999998,,2023-07-01 06:02:25+00,0.005,0.005,0.025,0.25
251265,Yes,1,0.0,,2023-06-01 18:16:55+00,0.5,,,
251266,No,0,88830.695939,,2023-06-03 06:16:46+00,0.005,0.815,,
251267,Yes,1,1.11111,,2023-06-02 19:19:29+00,0.55,,,
251282,No,0,1.0,,2023-06-03 00:02:00+00,0.25,,,
251293,No,0,32185.814065,,2023-06-05 04:46:17+00,0.22,0.2,,
251299,Yes,1,6032.828814,,2023-06-03 20:02:05+00,0.92,,,
251300,No,0,516.153845,,2023-06-13 05:15:39+00,0.5,0.165,,
251304,Yes,1,2044.393533,,2023-06-13 05:15:31+00,0.76,0.8,,
251305,No,0,214.140853,,2023-06-13 05:15:47+00,0.38,0.15,,
251306,Yes,1,5900.03,,2023-06-13 05:45:26+00,0.995,0.995,,
251307,No,0,4737.241953,,2023-07-01 06:02:37+00,0.015,0.015,0.03,
251309,No,0,52492.234152,,2023-07-16 01:16:51+00,0.005,0.005,0.015,0.02
251310,No,0,249080.31984100002,,2023-11-01 06:35:41+00,0.0025,0.003,0.0055,0.0195
251311,No,0,22360.988676,,2023-08-12 15:31:40+00,0.005,0.005,0.015,0.065
251312,Yes,1,4531.174467,,2023-07-15 19:46:59+00,0.995,0.98,0.98,0.875
251314,Yes,1,4031.303898,,2023-06-22 15:01:58+00,0.88,0.825,0.84,
251315,No,0,452.285651,,2023-07-01 06:03:05+00,0.05,0.225,0.23,
251316,No,0,6080.719079,,2024-07-16 09:34:24+00,0.0055,0.0055,0.013,0.035
251318,No,0,0.0,,2023-06-08 06:00:53+00,0.49,0.49,,
251319,Yes,1,36104.285341,,2023-07-28 04:17:56+00,0.979,0.9715,0.98,0.835
251321,No,0,4569.738609,,2023-07-08 15:33:16+00,0.5,0.2,0.2,
251322,No,0,6196.552978,,2023-07-08 15:32:42+00,0.5,0.5,0.5,
251323,Yes,1,429.670386,,2023-07-08 15:31:28+00,0.975,0.975,0.88,
251324,No,0,5769.96469,,2023-07-08 15:31:14+00,0.015,0.015,0.5,
251325,Yes,1,774.999997,,2023-06-29 22:18:42+00,0.5,0.5,0.975,
251326,No,0,11442.09274,,2023-07-01 06:03:47+00,0.005,0.005,0.025,
251342,Yes,1,2156.803013,,2023-07-04 13:17:24+00,0.995,0.975,0.815,
251359,No,0,10665.449503,,2023-06-16 18:00:30+00,0.5,0.5,0.105,
251368,Yes,1,34.629874,,2023-06-09 18:45:58+00,0.735,0.52,,
251369,No,0,855759.035073,,2023-09-01 06:21:39+00,0.0045,0.0015,0.003,0.0155
251374,No,0,0.0,,2023-06-11 07:01:02+00,0.5,0.5,,
251413,No,0,5875.549999999999,,2023-06-21 04:45:14+00,0.005,0.005,0.025,
251415,No,0,21651.486882999998,,2023-07-01 06:01:39+00,0.005,0.005,0.02,
251448,No,0,17999.656050999998,,2023-07-26 20:18:02+00,0.005,0.01,0.01,0.025
251449,No,0,90868.69823499999,,2023-07-26 20:17:54+00,0.015,0.02,0.025,0.275
251450,Yes,1,133986.714387,,2023-07-26 20:16:11+00,0.975,0.985,0.965,0.72
251451,Yes,1,117.214283,,2023-07-12 16:32:44+00,0.65,0.8,0.75,
251452,Yes,1,365.18745,,2023-07-12 16:33:04+00,0.925,0.915,0.93,
251454,No,0,649.981385,,2023-07-12 17:16:39+00,0.235,0.27,0.26,
251456,Yes,1,1952.329362,,2023-07-12 16:32:32+00,0.68,0.625,0.7,
251457,Yes,1,546817.8639150001,,2024-01-01 07:23:07+00,0.997,0.9945,0.9925,0.978
251458,No,0,455.743161,,2023-07-12 16:32:02+00,0.07,0.215,0.055,
251465,No,0,101917.970141,,2023-09-02 07:33:58+00,0.096,0.105,0.0555,0.555
251467,No,0,4296.190474999999,,2023-06-20 04:15:52+00,0.005,0.005,,
251470,No,0,58697.702112,,2023-08-24 05:47:29+00,0.0055,0.0465,0.155,0.21
251471,No,0,1281.5,,2023-06-21 04:45:47+00,0.04,0.005,,
251472,No,0,900.413448,,2023-08-01 10:32:38+00,0.1,0.1,0.005,0.37
251477,No,0,32401.277234,,2023-07-01 06:01:19+00,0.03,0.015,0.045,
251478,Yes,1,23612.268319,,2023-07-28 02:02:38+00,0.725,0.505,0.65,0.465
251479,No,0,11191.331692,,2023-08-21 17:02:47+00,0.02,0.02,0.015,0.02
251480,No,0,7121.383913000001,,2023-08-21 17:02:27+00,0.015,0.015,0.015,0.025
251539,Yes,1,2253929.416897,,2023-06-26 00:30:44+00,0.995,0.84,,
251570,No,0,126190.501363,,2023-07-02 08:00:41+00,0.005,0.02,0.19,
251572,No,0,39773.212104,,2023-07-02 08:45:10+00,0.01,0.015,0.045,
251573,Yes,1,326092.977039,,2023-10-01 19:33:46+00,0.999,0.999,0.9965,0.9835
251574,Yes,1,763354.529288,,2023-12-01 19:05:24+00,0.999,0.998,0.9965,0.989
251575,Yes,1,1906.270466,,2023-08-01 10:31:42+00,0.99,0.99,0.995,
251576,Yes,1,1953.166664,,2023-06-27 13:30:11+00,0.995,0.99,,
251581,No,0,4174022.003508,,2024-08-06 21:39:06+00,0.004,0.004,0.0025,0.425
251592,No,0,14830.553585000001,,2023-06-30 20:31:34+00,0.005,0.025,,
251595,Yes,1,668039.759919,,2024-01-12 20:02:35+00,0.989,0.9,0.992,0.987
251597,No,0,89993.891582,,2023-07-16 06:37:17+00,0.01,0.01,0.025,
251617,Yes,1,201968.851035,,2023-06-27 06:00:30+00,0.995,0.995,,
251620,Yes,1,31454.091599,,2023-07-02 17:00:33+00,0.995,0.99,0.45,
251622,No,0,474.0,,2023-12-01 07:04:58+00,0.005,0.005,0.065,0.025
251623,No,0,9986.601416000001,,2023-06-28 06:15:29+00,0.005,0.005,,
251640,No,0,39194.064489,,2023-07-04 13:16:14+00,0.003,0.003,0.02,
251642,No,0,55177.799822,,2023-06-30 18:31:12+00,0.025,0.06,,
251645,No,0,44516.114377,,2023-07-16 06:32:21+00,0.01,0.005,0.03,
251655,No,0,22415.038072,,2023-07-06 07:30:27+00,0.005,0.005,0.075,
251658,Yes,1,1266.482067,,2023-07-03 04:00:36+00,0.5,0.815,,
251659,Yes,1,1278.336954,,2023-07-02 17:45:57+00,0.74,0.745,,
251660,Yes,1,1391.671683,,2023-07-02 17:45:41+00,0.795,0.775,,
251668,No,0,7210.713817,,2023-07-12 07:01:26+00,0.025,0.01,0.05,
251671,No,0,6700.525006,,2023-07-04 13:16:38+00,0.005,0.005,,
251683,Yes,1,4449.748036,,2024-01-01 07:20:51+00,0.961,0.9605,0.9595,0.948
251685,No,0,105646.21163,,2023-09-01 06:20:05+00,0.009,0.011,0.0175,0.055
251692,No,0,1740.607362,,2023-06-30 16:45:51+00,0.5,,,
